,Image Name,Actual Value,Predicted value,Accuracy,Confidence,Time Taken,Model Name
3013,PublicTest_57757862.jpg,Happy,Happy,True Positve,55.42,0.027903079986572266,Model 23
3014,PublicTest_4269714.jpg,Happy,Happy,True Positve,80.73,0.033933401107788086,Model 23
3015,PublicTest_17688489.jpg,Happy,Angry,False Positive,25.65,0.02681422233581543,Model 23
3016,PublicTest_79820268.jpg,Happy,Happy,True Positve,28.25,0.02520442008972168,Model 23
3017,PrivateTest_51176935.jpg,Happy,Happy,True Positve,26.6,0.02451324462890625,Model 23
3018,PrivateTest_62399551.jpg,Happy,Happy,True Positve,53.11,0.02451610565185547,Model 23
3019,PublicTest_13280750.jpg,Happy,Happy,True Positve,27.29,0.024403810501098633,Model 23
3020,PrivateTest_94125534.jpg,Happy,Happy,True Positve,49.19,0.02703404426574707,Model 23
3021,PublicTest_72269762.jpg,Happy,Angry,False Positive,23.52,0.0279080867767334,Model 23
3022,PrivateTest_92780348.jpg,Happy,Happy,True Positve,57.01,0.02801966667175293,Model 23
3023,PrivateTest_58355446.jpg,Happy,Happy,True Positve,40.86,0.025889158248901367,Model 23
3024,PublicTest_96621578.jpg,Happy,Happy,True Positve,27.39,0.029718875885009766,Model 23
3025,PublicTest_27915686.jpg,Happy,Happy,True Positve,66.82,0.025157451629638672,Model 23
3026,PublicTest_97144802.jpg,Happy,Surprise,False Positive,58.27,0.025182008743286133,Model 23
3027,PublicTest_83630896.jpg,Happy,Happy,True Positve,85.49,0.024718046188354492,Model 23
3028,PublicTest_49692370.jpg,Happy,Happy,True Positve,46.54,0.02603888511657715,Model 23
3029,PrivateTest_66103789.jpg,Happy,Fear,False Positive,22.11,0.02866196632385254,Model 23
3030,PrivateTest_35095016.jpg,Happy,Happy,True Positve,65.43,0.029255151748657227,Model 23
3031,PublicTest_91311469.jpg,Happy,Happy,True Positve,46.59,0.02598857879638672,Model 23
3032,PublicTest_17575282.jpg,Happy,Angry,False Positive,24.66,0.024561643600463867,Model 23
3033,PublicTest_81658576.jpg,Happy,Happy,True Positve,28.32,0.02463364601135254,Model 23
3034,PublicTest_31961008.jpg,Happy,Happy,True Positve,33.46,0.028825759887695312,Model 23
3035,PrivateTest_84572004.jpg,Happy,Surprise,False Positive,32.5,0.02541947364807129,Model 23
3036,PublicTest_31534814.jpg,Happy,Happy,True Positve,56.05,0.02817702293395996,Model 23
3037,PublicTest_77964955.jpg,Happy,Sad,False Positive,27.5,0.029543638229370117,Model 23
3038,PublicTest_18702897.jpg,Happy,Happy,True Positve,45.67,0.02917194366455078,Model 23
3039,PublicTest_89797477.jpg,Happy,Happy,True Positve,52.96,0.025512218475341797,Model 23
3040,PublicTest_9795756.jpg,Happy,Happy,True Positve,55.98,0.024911165237426758,Model 23
3041,PrivateTest_75418974.jpg,Happy,Sad,False Positive,21.29,0.024029970169067383,Model 23
3042,PrivateTest_32138585.jpg,Happy,Happy,True Positve,33.26,0.024820804595947266,Model 23
3043,PrivateTest_32394750.jpg,Happy,Happy,True Positve,42.29,0.02423262596130371,Model 23
3044,PublicTest_81973751.jpg,Happy,Happy,True Positve,35.79,0.03169679641723633,Model 23
3045,PublicTest_48757021.jpg,Happy,Angry,False Positive,19.7,0.027969837188720703,Model 23
3046,PrivateTest_55175736.jpg,Happy,Happy,True Positve,43.29,0.02782297134399414,Model 23
3047,PrivateTest_44648662.jpg,Happy,Fear,False Positive,39.22,0.025768518447875977,Model 23
3048,PrivateTest_57687605.jpg,Happy,Happy,True Positve,37.9,0.02681899070739746,Model 23
3049,PublicTest_7154955.jpg,Happy,Happy,True Positve,67.24,0.02548694610595703,Model 23
3050,PrivateTest_45158900.jpg,Happy,Happy,True Positve,64.91,0.025813817977905273,Model 23
3051,PrivateTest_39858083.jpg,Happy,Neutral,False Positive,26.95,0.024109840393066406,Model 23
3052,PublicTest_57005696.jpg,Happy,Happy,True Positve,27.73,0.027039289474487305,Model 23
3053,PrivateTest_68107210.jpg,Happy,Sad,False Positive,31.25,0.028561830520629883,Model 23
3054,PublicTest_61645809.jpg,Happy,Angry,False Positive,25.17,0.0274813175201416,Model 23
3055,PublicTest_70446845.jpg,Happy,Happy,True Positve,47.34,0.031452178955078125,Model 23
3056,PrivateTest_47361515.jpg,Happy,Happy,True Positve,53.87,0.15614104270935059,Model 23
3057,PublicTest_43836286.jpg,Happy,Happy,True Positve,34.8,0.02679586410522461,Model 23
3058,PublicTest_75536077.jpg,Happy,Happy,True Positve,61.29,0.025215625762939453,Model 23
3059,PrivateTest_29270047.jpg,Happy,Happy,True Positve,51.24,0.024542808532714844,Model 23
3060,PublicTest_12688725.jpg,Happy,Happy,True Positve,66.15,0.024666309356689453,Model 23
3061,PrivateTest_11281040.jpg,Happy,Happy,True Positve,34.41,0.024442672729492188,Model 23
3062,PublicTest_30513151.jpg,Happy,Happy,True Positve,24.12,0.024524688720703125,Model 23
3063,PrivateTest_49122700.jpg,Happy,Happy,True Positve,44.9,0.024712562561035156,Model 23
3064,PrivateTest_72623208.jpg,Happy,Happy,True Positve,45.37,0.024866819381713867,Model 23
3065,PrivateTest_3333329.jpg,Happy,Happy,True Positve,51.71,0.03378129005432129,Model 23
3066,PrivateTest_74148006.jpg,Happy,Happy,True Positve,40.31,0.029401540756225586,Model 23
3067,PrivateTest_4576701.jpg,Happy,Angry,False Positive,23.81,0.02739548683166504,Model 23
3068,PrivateTest_54275829.jpg,Happy,Happy,True Positve,34.12,0.024778127670288086,Model 23
3069,PublicTest_5553117.jpg,Happy,Happy,True Positve,57.33,0.024692773818969727,Model 23
3070,PrivateTest_56510523.jpg,Happy,Happy,True Positve,38.78,0.02457571029663086,Model 23
3071,PublicTest_38027064.jpg,Happy,Happy,True Positve,33.03,0.025005817413330078,Model 23
3072,PublicTest_47700797.jpg,Happy,Happy,True Positve,87.6,0.02706289291381836,Model 23
3073,PublicTest_21227762.jpg,Happy,Fear,False Positive,22.98,0.027806997299194336,Model 23
3074,PrivateTest_75009569.jpg,Happy,Happy,True Positve,64.91,0.028020143508911133,Model 23
3075,PrivateTest_54165289.jpg,Happy,Happy,True Positve,78.79,0.03101634979248047,Model 23
3076,PublicTest_90183500.jpg,Happy,Happy,True Positve,51.97,0.02560114860534668,Model 23
3077,PrivateTest_29990198.jpg,Happy,Happy,True Positve,68.42,0.024731874465942383,Model 23
3078,PrivateTest_57229385.jpg,Happy,Happy,True Positve,39.09,0.024984121322631836,Model 23
3079,PublicTest_28591237.jpg,Happy,Happy,True Positve,35.91,0.02533864974975586,Model 23
3080,PrivateTest_82776167.jpg,Happy,Neutral,False Positive,28.76,0.026654481887817383,Model 23
3081,PublicTest_82737911.jpg,Happy,Happy,True Positve,51.19,0.030062198638916016,Model 23
3082,PublicTest_45784121.jpg,Happy,Surprise,False Positive,51.26,0.028071880340576172,Model 23
3083,PublicTest_29723076.jpg,Happy,Happy,True Positve,42.07,0.025824546813964844,Model 23
3084,PublicTest_55596965.jpg,Happy,Surprise,False Positive,34.9,0.024907350540161133,Model 23
3085,PrivateTest_48951404.jpg,Happy,Happy,True Positve,25.5,0.02889537811279297,Model 23
3086,PrivateTest_59812270.jpg,Happy,Happy,True Positve,35.69,0.024869918823242188,Model 23
3087,PrivateTest_46665621.jpg,Happy,Happy,True Positve,66.92,0.02480912208557129,Model 23
3088,PrivateTest_74390464.jpg,Happy,Happy,True Positve,38.03,0.027405261993408203,Model 23
3089,PublicTest_41014329.jpg,Happy,Happy,True Positve,47.28,0.028187990188598633,Model 23
3090,PublicTest_66901645.jpg,Happy,Happy,True Positve,45.01,0.02866673469543457,Model 23
3091,PublicTest_28647115.jpg,Happy,Sad,False Positive,24.39,0.025265216827392578,Model 23
3092,PrivateTest_41871309.jpg,Happy,Happy,True Positve,58.68,0.024976253509521484,Model 23
3093,PrivateTest_47981787.jpg,Happy,Happy,True Positve,53.25,0.024608135223388672,Model 23
3094,PublicTest_62445662.jpg,Happy,Happy,True Positve,50.75,0.02819538116455078,Model 23
3095,PrivateTest_61455454.jpg,Happy,Happy,True Positve,82.59,0.025346040725708008,Model 23
3096,PrivateTest_52523736.jpg,Happy,Happy,True Positve,77.95,0.026189565658569336,Model 23
3097,PublicTest_37311642.jpg,Happy,Happy,True Positve,46.48,0.028936147689819336,Model 23
3098,PublicTest_96323620.jpg,Happy,Happy,True Positve,61.36,0.028544187545776367,Model 23
3099,PublicTest_73677078.jpg,Happy,Happy,True Positve,36.76,0.02593374252319336,Model 23
3100,PrivateTest_77054646.jpg,Happy,Happy,True Positve,52.53,0.024390459060668945,Model 23
3101,PublicTest_49452096.jpg,Happy,Happy,True Positve,75.18,0.024234533309936523,Model 23
3102,PublicTest_29492318.jpg,Happy,Happy,True Positve,41.89,0.02463078498840332,Model 23
3103,PublicTest_26132018.jpg,Happy,Surprise,False Positive,39.6,0.024502277374267578,Model 23
3104,PublicTest_53662896.jpg,Happy,Angry,False Positive,22.89,0.0312800407409668,Model 23
3105,PublicTest_48464730.jpg,Happy,Surprise,False Positive,63.31,0.0288546085357666,Model 23
3106,PrivateTest_46068756.jpg,Happy,Happy,True Positve,29.81,0.029300689697265625,Model 23
3107,PrivateTest_46477969.jpg,Happy,Happy,True Positve,66.31,0.02683091163635254,Model 23
3108,PrivateTest_33333311.jpg,Happy,Happy,True Positve,24.7,0.02496623992919922,Model 23
3109,PublicTest_83985015.jpg,Happy,Happy,True Positve,59.97,0.02436375617980957,Model 23
3110,PublicTest_58330512.jpg,Happy,Happy,True Positve,58.51,0.02443075180053711,Model 23
3111,PublicTest_22250799.jpg,Happy,Happy,True Positve,37.71,0.025150775909423828,Model 23
3112,PublicTest_24239238.jpg,Happy,Happy,True Positve,60.39,0.025853633880615234,Model 23
3113,PublicTest_19540950.jpg,Happy,Sad,False Positive,28.31,0.03026103973388672,Model 23
3114,PrivateTest_26570337.jpg,Happy,Happy,True Positve,36.3,0.035452842712402344,Model 23
3115,PrivateTest_44791243.jpg,Happy,Happy,True Positve,30.57,0.025472402572631836,Model 23
3116,PrivateTest_70553471.jpg,Happy,Happy,True Positve,65.23,0.025140047073364258,Model 23
3117,PrivateTest_93033434.jpg,Happy,Happy,True Positve,59.09,0.02490544319152832,Model 23
3118,PublicTest_54656943.jpg,Happy,Happy,True Positve,80.49,0.024458885192871094,Model 23
3119,PublicTest_40237639.jpg,Happy,Happy,True Positve,37.29,0.024571895599365234,Model 23
3120,PublicTest_35884954.jpg,Happy,Happy,True Positve,28.08,0.02811121940612793,Model 23
3121,PrivateTest_66366290.jpg,Happy,Happy,True Positve,74.18,0.02859640121459961,Model 23
3122,PublicTest_2337656.jpg,Happy,Happy,True Positve,25.86,0.028203248977661133,Model 23
3123,PrivateTest_65504188.jpg,Happy,Happy,True Positve,57.18,0.025766611099243164,Model 23
3124,PublicTest_1245723.jpg,Happy,Happy,True Positve,83.89,0.02886033058166504,Model 23
3125,PrivateTest_82781232.jpg,Happy,Happy,True Positve,42.57,0.024792909622192383,Model 23
3126,PublicTest_51214990.jpg,Happy,Happy,True Positve,77.25,0.025015830993652344,Model 23
3127,PublicTest_249914.jpg,Happy,Happy,True Positve,53.49,0.024951696395874023,Model 23
3128,PublicTest_46582110.jpg,Happy,Happy,True Positve,55.19,0.026192426681518555,Model 23
3129,PublicTest_5882653.jpg,Happy,Happy,True Positve,36.25,0.02842545509338379,Model 23
3130,PrivateTest_41307619.jpg,Happy,Happy,True Positve,51.79,0.028580427169799805,Model 23
3131,PrivateTest_94966354.jpg,Happy,Happy,True Positve,28.62,0.0257723331451416,Model 23
3132,PublicTest_78209331.jpg,Happy,Happy,True Positve,59.92,0.0255887508392334,Model 23
3133,PublicTest_36289799.jpg,Happy,Happy,True Positve,61.02,0.025060415267944336,Model 23
3134,PrivateTest_87011890.jpg,Happy,Happy,True Positve,54.56,0.02893805503845215,Model 23
3135,PrivateTest_32570813.jpg,Happy,Happy,True Positve,67.69,0.024967670440673828,Model 23
3136,PublicTest_38805151.jpg,Happy,Happy,True Positve,48.12,0.026314258575439453,Model 23
3137,PublicTest_30975522.jpg,Happy,Happy,True Positve,54.82,0.029100418090820312,Model 23
3138,PrivateTest_67171604.jpg,Happy,Happy,True Positve,26.5,0.027825593948364258,Model 23
3139,PublicTest_67220819.jpg,Happy,Happy,True Positve,70.21,0.02587747573852539,Model 23
3140,PublicTest_83110821.jpg,Happy,Happy,True Positve,29.15,0.02520465850830078,Model 23
3141,PublicTest_87513106.jpg,Happy,Happy,True Positve,54.46,0.02440786361694336,Model 23
3142,PrivateTest_19554184.jpg,Happy,Happy,True Positve,63.52,0.025449514389038086,Model 23
3143,PrivateTest_71477394.jpg,Happy,Happy,True Positve,34.97,0.024811983108520508,Model 23
3144,PublicTest_16930057.jpg,Happy,Happy,True Positve,47.49,0.02630019187927246,Model 23
3145,PrivateTest_27200809.jpg,Happy,Happy,True Positve,29.89,0.033740997314453125,Model 23
3146,PublicTest_94957156.jpg,Happy,Happy,True Positve,55.12,0.030221223831176758,Model 23
3147,PublicTest_9537841.jpg,Happy,Happy,True Positve,67.9,0.025940656661987305,Model 23
3148,PublicTest_61324346.jpg,Happy,Happy,True Positve,57.33,0.025241851806640625,Model 23
3149,PrivateTest_94843283.jpg,Happy,Happy,True Positve,80.85,0.024817943572998047,Model 23
3150,PublicTest_42800608.jpg,Happy,Happy,True Positve,46.08,0.02481365203857422,Model 23
3151,PublicTest_42531026.jpg,Happy,Happy,True Positve,71.89,0.02564859390258789,Model 23
3152,PublicTest_26015636.jpg,Happy,Happy,True Positve,73.9,0.02803516387939453,Model 23
3153,PrivateTest_87605200.jpg,Happy,Happy,True Positve,49.61,0.02846693992614746,Model 23
3154,PublicTest_2808905.jpg,Happy,Happy,True Positve,83.77,0.027804136276245117,Model 23
3155,PublicTest_49770561.jpg,Happy,Happy,True Positve,62.44,0.030584096908569336,Model 23
3156,PrivateTest_43720250.jpg,Happy,Surprise,False Positive,32.14,0.024656295776367188,Model 23
3157,PublicTest_52662964.jpg,Happy,Happy,True Positve,63.47,0.024757862091064453,Model 23
3158,PublicTest_53593603.jpg,Happy,Happy,True Positve,54.86,0.024786710739135742,Model 23
3159,PrivateTest_37169140.jpg,Happy,Happy,True Positve,56.78,0.025012969970703125,Model 23
3160,PublicTest_25419903.jpg,Happy,Surprise,False Positive,92.36,0.02566695213317871,Model 23
3161,PublicTest_83470129.jpg,Happy,Happy,True Positve,51.29,0.02982306480407715,Model 23
3162,PrivateTest_25427646.jpg,Happy,Happy,True Positve,58.6,0.027965068817138672,Model 23
3163,PrivateTest_55888910.jpg,Happy,Fear,False Positive,23.13,0.026160478591918945,Model 23
3164,PrivateTest_27226756.jpg,Happy,Happy,True Positve,45.06,0.024463891983032227,Model 23
3165,PublicTest_40565658.jpg,Happy,Sad,False Positive,26.83,0.02875351905822754,Model 23
3166,PublicTest_33025709.jpg,Happy,Happy,True Positve,39.15,0.024626493453979492,Model 23
3167,PublicTest_58707644.jpg,Happy,Happy,True Positve,70.6,0.025150060653686523,Model 23
3168,PrivateTest_19095716.jpg,Happy,Happy,True Positve,74.56,0.026521921157836914,Model 23
3169,PrivateTest_12260258.jpg,Happy,Happy,True Positve,32.05,0.02858257293701172,Model 23
3170,PrivateTest_64356546.jpg,Happy,Happy,True Positve,81.0,0.028473854064941406,Model 23
3171,PublicTest_19003002.jpg,Happy,Happy,True Positve,49.18,0.026259183883666992,Model 23
3172,PrivateTest_99871365.jpg,Happy,Happy,True Positve,38.01,0.024602174758911133,Model 23
3173,PrivateTest_82741933.jpg,Happy,Happy,True Positve,37.35,0.024641036987304688,Model 23
3174,PublicTest_17223895.jpg,Happy,Happy,True Positve,56.29,0.024333477020263672,Model 23
3175,PublicTest_96979522.jpg,Happy,Happy,True Positve,44.03,0.02874302864074707,Model 23
3176,PrivateTest_92779835.jpg,Happy,Happy,True Positve,28.32,0.026872873306274414,Model 23
3177,PublicTest_82553712.jpg,Happy,Happy,True Positve,50.63,0.027555465698242188,Model 23
3178,PublicTest_14312737.jpg,Happy,Surprise,False Positive,27.79,0.028366804122924805,Model 23
3179,PublicTest_44449594.jpg,Happy,Happy,True Positve,45.1,0.026712656021118164,Model 23
3180,PublicTest_89100836.jpg,Happy,Happy,True Positve,38.7,0.024754762649536133,Model 23
3181,PublicTest_60745458.jpg,Happy,Happy,True Positve,57.04,0.02531719207763672,Model 23
3182,PublicTest_45715095.jpg,Happy,Happy,True Positve,49.48,0.02469038963317871,Model 23
3183,PrivateTest_75123881.jpg,Happy,Happy,True Positve,42.33,0.025096893310546875,Model 23
3184,PublicTest_19754150.jpg,Happy,Happy,True Positve,47.47,0.025945186614990234,Model 23
3185,PublicTest_11564784.jpg,Happy,Happy,True Positve,77.95,0.036040306091308594,Model 23
3186,PrivateTest_87395926.jpg,Happy,Happy,True Positve,29.69,0.029425382614135742,Model 23
3187,PrivateTest_64512674.jpg,Happy,Happy,True Positve,68.7,0.025766372680664062,Model 23
3188,PublicTest_71507439.jpg,Happy,Happy,True Positve,34.26,0.025749921798706055,Model 23
3189,PublicTest_37503906.jpg,Happy,Happy,True Positve,35.42,0.02476787567138672,Model 23
3190,PrivateTest_23574753.jpg,Happy,Happy,True Positve,33.27,0.02442622184753418,Model 23
3191,PrivateTest_88480035.jpg,Happy,Happy,True Positve,58.79,0.0245513916015625,Model 23
3192,PublicTest_21343627.jpg,Happy,Happy,True Positve,45.8,0.026935815811157227,Model 23
3193,PrivateTest_59886779.jpg,Happy,Surprise,False Positive,78.92,0.028392314910888672,Model 23
3194,PrivateTest_90198447.jpg,Happy,Happy,True Positve,27.37,0.028801679611206055,Model 23
3195,PrivateTest_43360059.jpg,Happy,Happy,True Positve,55.74,0.029345273971557617,Model 23
3196,PrivateTest_52900901.jpg,Happy,Happy,True Positve,49.53,0.02464008331298828,Model 23
3197,PublicTest_83646668.jpg,Happy,Surprise,False Positive,26.12,0.02490997314453125,Model 23
3198,PrivateTest_92490072.jpg,Happy,Happy,True Positve,91.2,0.025157690048217773,Model 23
3199,PublicTest_82127741.jpg,Happy,Happy,True Positve,54.93,0.024977684020996094,Model 23
3200,PrivateTest_64921675.jpg,Happy,Happy,True Positve,32.96,0.02713799476623535,Model 23
3201,PublicTest_62369620.jpg,Happy,Happy,True Positve,34.59,0.028252124786376953,Model 23
3202,PublicTest_62157531.jpg,Happy,Happy,True Positve,67.19,0.028748273849487305,Model 23
3203,PrivateTest_95450853.jpg,Happy,Happy,True Positve,55.9,0.025784969329833984,Model 23
3204,PublicTest_13470122.jpg,Happy,Happy,True Positve,48.51,0.02504110336303711,Model 23
3205,PublicTest_97150877.jpg,Happy,Happy,True Positve,24.78,0.024344205856323242,Model 23
3206,PublicTest_36234157.jpg,Happy,Happy,True Positve,64.19,0.02910327911376953,Model 23
3207,PublicTest_19831624.jpg,Happy,Happy,True Positve,40.79,0.025591135025024414,Model 23
3208,PrivateTest_53068178.jpg,Happy,Happy,True Positve,38.12,0.026627540588378906,Model 23
3209,PrivateTest_79430934.jpg,Happy,Happy,True Positve,40.66,0.030675888061523438,Model 23
3210,PublicTest_63413374.jpg,Happy,Happy,True Positve,42.59,0.029145240783691406,Model 23
3211,PrivateTest_2390435.jpg,Happy,Happy,True Positve,44.21,0.02611708641052246,Model 23
3212,PrivateTest_32245020.jpg,Happy,Surprise,False Positive,97.92,0.024456024169921875,Model 23
3213,PublicTest_97661985.jpg,Happy,Happy,True Positve,82.08,0.024402618408203125,Model 23
3214,PublicTest_82778435.jpg,Happy,Happy,True Positve,50.73,0.024396181106567383,Model 23
3215,PublicTest_24024517.jpg,Happy,Happy,True Positve,67.08,0.024764299392700195,Model 23
3216,PrivateTest_62334812.jpg,Happy,Happy,True Positve,28.12,0.03152894973754883,Model 23
3217,PublicTest_73368258.jpg,Happy,Happy,True Positve,21.87,0.02853226661682129,Model 23
3218,PublicTest_53649908.jpg,Happy,Happy,True Positve,49.23,0.029538393020629883,Model 23
3219,PublicTest_80028662.jpg,Happy,Happy,True Positve,52.47,0.02617025375366211,Model 23
3220,PublicTest_62130282.jpg,Happy,Happy,True Positve,43.7,0.02493000030517578,Model 23
3221,PrivateTest_98977866.jpg,Happy,Happy,True Positve,38.37,0.02460336685180664,Model 23
3222,PrivateTest_4628769.jpg,Happy,Happy,True Positve,62.89,0.024242877960205078,Model 23
3223,PublicTest_87715051.jpg,Happy,Happy,True Positve,19.98,0.024616003036499023,Model 23
3224,PublicTest_56692159.jpg,Happy,Happy,True Positve,47.82,0.02535247802734375,Model 23
3225,PublicTest_36699377.jpg,Happy,Happy,True Positve,57.9,0.02784132957458496,Model 23
3226,PrivateTest_88754073.jpg,Happy,Happy,True Positve,53.62,0.03390669822692871,Model 23
3227,PrivateTest_46345890.jpg,Happy,Fear,False Positive,20.91,0.026349306106567383,Model 23
3228,PrivateTest_75630029.jpg,Happy,Happy,True Positve,75.23,0.02553415298461914,Model 23
3229,PublicTest_36033729.jpg,Happy,Happy,True Positve,39.25,0.024745702743530273,Model 23
3230,PublicTest_98334368.jpg,Happy,Fear,False Positive,24.43,0.025228261947631836,Model 23
3231,PublicTest_64945856.jpg,Happy,Happy,True Positve,85.86,0.025104522705078125,Model 23
3232,PrivateTest_77666289.jpg,Happy,Happy,True Positve,48.34,0.027074098587036133,Model 23
3233,PrivateTest_21388598.jpg,Happy,Happy,True Positve,42.67,0.028097152709960938,Model 23
3234,PublicTest_20522483.jpg,Happy,Fear,False Positive,20.71,0.02829432487487793,Model 23
3235,PublicTest_80225878.jpg,Happy,Happy,True Positve,24.97,0.025651931762695312,Model 23
3236,PublicTest_26423926.jpg,Happy,Happy,True Positve,39.06,0.03125500679016113,Model 23
3237,PrivateTest_2492326.jpg,Happy,Happy,True Positve,39.59,0.024675607681274414,Model 23
3238,PrivateTest_39312589.jpg,Happy,Happy,True Positve,42.93,0.024733781814575195,Model 23
3239,PrivateTest_99509146.jpg,Happy,Happy,True Positve,64.73,0.024760961532592773,Model 23
3240,PrivateTest_61167984.jpg,Happy,Happy,True Positve,42.2,0.026479005813598633,Model 23
3241,PublicTest_71379924.jpg,Happy,Happy,True Positve,59.9,0.029217243194580078,Model 23
3242,PrivateTest_36217716.jpg,Happy,Surprise,False Positive,28.46,0.028396129608154297,Model 23
3243,PublicTest_79742484.jpg,Happy,Happy,True Positve,50.53,0.025998830795288086,Model 23
3244,PrivateTest_59827709.jpg,Happy,Happy,True Positve,49.65,0.025925636291503906,Model 23
3245,PrivateTest_95304700.jpg,Happy,Happy,True Positve,49.02,0.02479720115661621,Model 23
3246,PublicTest_59119992.jpg,Happy,Happy,True Positve,70.72,0.02850508689880371,Model 23
3247,PrivateTest_1140198.jpg,Happy,Angry,False Positive,20.67,0.0257260799407959,Model 23
3248,PublicTest_85325911.jpg,Happy,Happy,True Positve,47.15,0.027031421661376953,Model 23
3249,PublicTest_90305658.jpg,Happy,Happy,True Positve,74.46,0.028623104095458984,Model 23
3250,PublicTest_49174878.jpg,Happy,Happy,True Positve,26.02,0.029725074768066406,Model 23
3251,PublicTest_40414118.jpg,Happy,Surprise,False Positive,46.66,0.025691509246826172,Model 23
3252,PublicTest_5500184.jpg,Happy,Happy,True Positve,78.4,0.02428436279296875,Model 23
3253,PrivateTest_85186343.jpg,Happy,Happy,True Positve,45.8,0.024198055267333984,Model 23
3254,PrivateTest_53552763.jpg,Happy,Happy,True Positve,58.42,0.024859189987182617,Model 23
3255,PublicTest_45517414.jpg,Happy,Happy,True Positve,79.26,0.02461862564086914,Model 23
3256,PublicTest_55880738.jpg,Happy,Happy,True Positve,58.7,0.033091068267822266,Model 23
3257,PrivateTest_31974395.jpg,Happy,Happy,True Positve,49.1,0.029078006744384766,Model 23
3258,PublicTest_92086904.jpg,Happy,Happy,True Positve,71.44,0.029923439025878906,Model 23
3259,PublicTest_53681781.jpg,Happy,Happy,True Positve,44.23,0.0257415771484375,Model 23
3260,PrivateTest_72320360.jpg,Happy,Happy,True Positve,49.62,0.024941205978393555,Model 23
3261,PublicTest_74006209.jpg,Happy,Happy,True Positve,56.27,0.024931669235229492,Model 23
3262,PrivateTest_71440071.jpg,Happy,Happy,True Positve,41.53,0.025274038314819336,Model 23
3263,PrivateTest_79602374.jpg,Happy,Happy,True Positve,67.24,0.024353504180908203,Model 23
3264,PrivateTest_49826303.jpg,Happy,Happy,True Positve,50.39,0.0257565975189209,Model 23
3265,PublicTest_48170323.jpg,Happy,Happy,True Positve,47.75,0.029766082763671875,Model 23
3266,PrivateTest_57202584.jpg,Happy,Happy,True Positve,69.9,0.0287017822265625,Model 23
3267,PublicTest_24367513.jpg,Happy,Happy,True Positve,36.92,0.03157758712768555,Model 23
3268,PrivateTest_87502081.jpg,Happy,Sad,False Positive,26.03,0.025180339813232422,Model 23
3269,PrivateTest_44168188.jpg,Happy,Happy,True Positve,76.95,0.024837017059326172,Model 23
3270,PrivateTest_58626381.jpg,Happy,Happy,True Positve,49.89,0.024829626083374023,Model 23
3271,PublicTest_15323474.jpg,Happy,Fear,False Positive,30.46,0.024881839752197266,Model 23
3272,PrivateTest_14365414.jpg,Happy,Happy,True Positve,46.97,0.026942729949951172,Model 23
3273,PublicTest_72906876.jpg,Happy,Happy,True Positve,64.5,0.028617143630981445,Model 23
3274,PublicTest_59955381.jpg,Happy,Sad,False Positive,24.28,0.028589248657226562,Model 23
3275,PrivateTest_54479403.jpg,Happy,Happy,True Positve,61.53,0.025443315505981445,Model 23
3276,PublicTest_64608623.jpg,Happy,Happy,True Positve,73.8,0.024202585220336914,Model 23
3277,PrivateTest_75009169.jpg,Happy,Happy,True Positve,60.08,0.028948545455932617,Model 23
3278,PublicTest_10130075.jpg,Happy,Happy,True Positve,51.52,0.024811506271362305,Model 23
3279,PrivateTest_24407679.jpg,Happy,Happy,True Positve,32.33,0.02488422393798828,Model 23
3280,PrivateTest_58610088.jpg,Happy,Happy,True Positve,59.21,0.026805400848388672,Model 23
3281,PublicTest_63310337.jpg,Happy,Happy,True Positve,83.68,0.029706478118896484,Model 23
3282,PublicTest_58849515.jpg,Happy,Happy,True Positve,60.7,0.028368473052978516,Model 23
3283,PrivateTest_5841098.jpg,Happy,Happy,True Positve,43.96,0.02641916275024414,Model 23
3284,PrivateTest_47631580.jpg,Happy,Happy,True Positve,62.61,0.02541971206665039,Model 23
3285,PrivateTest_17029019.jpg,Happy,Happy,True Positve,61.33,0.024604082107543945,Model 23
3286,PrivateTest_65088855.jpg,Happy,Happy,True Positve,79.93,0.024446964263916016,Model 23
3287,PublicTest_14734177.jpg,Happy,Happy,True Positve,61.69,0.02961421012878418,Model 23
3288,PublicTest_6945961.jpg,Happy,Happy,True Positve,69.86,0.027133464813232422,Model 23
3289,PublicTest_3469437.jpg,Happy,Happy,True Positve,62.24,0.028423070907592773,Model 23
3290,PrivateTest_80239348.jpg,Happy,Sad,False Positive,30.42,0.029233217239379883,Model 23
3291,PrivateTest_72035874.jpg,Happy,Happy,True Positve,44.34,0.025612831115722656,Model 23
3292,PublicTest_83623488.jpg,Happy,Happy,True Positve,62.22,0.0247650146484375,Model 23
3293,PublicTest_70825824.jpg,Happy,Surprise,False Positive,81.9,0.02624225616455078,Model 23
3294,PrivateTest_22154496.jpg,Happy,Happy,True Positve,55.89,0.024953603744506836,Model 23
3295,PublicTest_79893432.jpg,Happy,Happy,True Positve,35.97,0.024738311767578125,Model 23
3296,PublicTest_3140321.jpg,Happy,Happy,True Positve,50.17,0.024892330169677734,Model 23
3297,PublicTest_53850550.jpg,Happy,Happy,True Positve,65.49,0.034148454666137695,Model 23
3298,PrivateTest_43849174.jpg,Happy,Happy,True Positve,35.37,0.029240846633911133,Model 23
3299,PublicTest_28002550.jpg,Happy,Happy,True Positve,63.07,0.025592803955078125,Model 23
